book_id,title,author,goodreads_url,review_text,review_rating,reviewer_id,reviewer_name,review_upvotes,review_downvotes,review_date,review_url,shelves,comment_count
6382,Cards on the Table,Agatha Christie,https://www.goodreads.com/book/show/8066663-cards-on-the-table-n-or-m-a-murder-is-announced,Mock review 1 for Cards on the Table,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/8066663-cards-on-the-table-n-or-m-a-murder-is-announced/reviews/1,"['fiction', 'favorites']",2
6382,Cards on the Table,Agatha Christie,https://www.goodreads.com/book/show/8066663-cards-on-the-table-n-or-m-a-murder-is-announced,Mock review 2 for Cards on the Table,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/8066663-cards-on-the-table-n-or-m-a-murder-is-announced/reviews/2,['fiction'],1
6449,The War I Finally Won,Kimberly Brubaker Bradley,https://www.goodreads.com/book/show/210809645-the-war-i-finally-won,Mock review 1 for The War I Finally Won,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/210809645-the-war-i-finally-won/reviews/1,"['fiction', 'favorites']",2
6449,The War I Finally Won,Kimberly Brubaker Bradley,https://www.goodreads.com/book/show/210809645-the-war-i-finally-won,Mock review 2 for The War I Finally Won,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/210809645-the-war-i-finally-won/reviews/2,['fiction'],1
6568,The First Ladies,Marie Benedict,https://www.goodreads.com/book/show/63024287-the-first-ladies,Mock review 1 for The First Ladies,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/63024287-the-first-ladies/reviews/1,"['fiction', 'favorites']",2
6568,The First Ladies,Marie Benedict,https://www.goodreads.com/book/show/63024287-the-first-ladies,Mock review 2 for The First Ladies,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/63024287-the-first-ladies/reviews/2,['fiction'],1
6581,More Than Words,Jill Santopolo,https://www.goodreads.com/book/show/40131144-more-than-words,Mock review 1 for More Than Words,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/40131144-more-than-words/reviews/1,"['fiction', 'favorites']",2
6581,More Than Words,Jill Santopolo,https://www.goodreads.com/book/show/40131144-more-than-words,Mock review 2 for More Than Words,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/40131144-more-than-words/reviews/2,['fiction'],1
6640,The Great Offshore Grounds,Vanessa Veselka,https://www.goodreads.com/book/show/49348747-the-great-offshore-grounds,Mock review 1 for The Great Offshore Grounds,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/49348747-the-great-offshore-grounds/reviews/1,"['fiction', 'favorites']",2
6640,The Great Offshore Grounds,Vanessa Veselka,https://www.goodreads.com/book/show/49348747-the-great-offshore-grounds,Mock review 2 for The Great Offshore Grounds,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/49348747-the-great-offshore-grounds/reviews/2,['fiction'],1
6834,"Love, Lists, and Fancy Ships",Sarah Grunder Ruiz,https://www.goodreads.com/book/show/57282242-love-lists-and-fancy-ships,"Mock review 1 for Love, Lists, and Fancy Ships",5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/57282242-love-lists-and-fancy-ships/reviews/1,"['fiction', 'favorites']",2
6834,"Love, Lists, and Fancy Ships",Sarah Grunder Ruiz,https://www.goodreads.com/book/show/57282242-love-lists-and-fancy-ships,"Mock review 2 for Love, Lists, and Fancy Ships",4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/57282242-love-lists-and-fancy-ships/reviews/2,['fiction'],1
6928,Himself,Jess Kidd,https://www.goodreads.com/book/show/33023729-himself,Mock review 1 for Himself,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/33023729-himself/reviews/1,"['fiction', 'favorites']",2
6928,Himself,Jess Kidd,https://www.goodreads.com/book/show/33023729-himself,Mock review 2 for Himself,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/33023729-himself/reviews/2,['fiction'],1
6930,Five Little Indians,Michelle Good,https://www.goodreads.com/book/show/52214103-five-little-indians,Mock review 1 for Five Little Indians,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/52214103-five-little-indians/reviews/1,"['fiction', 'favorites']",2
6930,Five Little Indians,Michelle Good,https://www.goodreads.com/book/show/52214103-five-little-indians,Mock review 2 for Five Little Indians,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/52214103-five-little-indians/reviews/2,['fiction'],1
6943,Bright Burning Things,Lisa Harding,https://www.goodreads.com/book/show/57355412-bright-burning-things,Mock review 1 for Bright Burning Things,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/57355412-bright-burning-things/reviews/1,"['fiction', 'favorites']",2
6943,Bright Burning Things,Lisa Harding,https://www.goodreads.com/book/show/57355412-bright-burning-things,Mock review 2 for Bright Burning Things,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/57355412-bright-burning-things/reviews/2,['fiction'],1
7001,Ceremony,Leslie Marmon Silko,https://www.goodreads.com/book/show/588234.Ceremony,Mock review 1 for Ceremony,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/588234.Ceremony/reviews/1,"['fiction', 'favorites']",2
7001,Ceremony,Leslie Marmon Silko,https://www.goodreads.com/book/show/588234.Ceremony,Mock review 2 for Ceremony,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/588234.Ceremony/reviews/2,['fiction'],1
7063,Ain't Burned All the Bright,Jason Reynolds,https://www.goodreads.com/book/show/58437699-ain-t-burned-all-the-bright,Mock review 1 for Ain't Burned All the Bright,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/58437699-ain-t-burned-all-the-bright/reviews/1,"['fiction', 'favorites']",2
7063,Ain't Burned All the Bright,Jason Reynolds,https://www.goodreads.com/book/show/58437699-ain-t-burned-all-the-bright,Mock review 2 for Ain't Burned All the Bright,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/58437699-ain-t-burned-all-the-bright/reviews/2,['fiction'],1
7153,The Serpent's Shadow,Rick Riordan,https://www.goodreads.com/book/show/12893742-the-serpent-s-shadow,Mock review 1 for The Serpent's Shadow,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/12893742-the-serpent-s-shadow/reviews/1,"['fiction', 'favorites']",2
7153,The Serpent's Shadow,Rick Riordan,https://www.goodreads.com/book/show/12893742-the-serpent-s-shadow,Mock review 2 for The Serpent's Shadow,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/12893742-the-serpent-s-shadow/reviews/2,['fiction'],1
7159,The Dollhouse,Fiona Davis,https://www.goodreads.com/book/show/28504574-the-dollhouse,Mock review 1 for The Dollhouse,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/28504574-the-dollhouse/reviews/1,"['fiction', 'favorites']",2
7159,The Dollhouse,Fiona Davis,https://www.goodreads.com/book/show/28504574-the-dollhouse,Mock review 2 for The Dollhouse,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/28504574-the-dollhouse/reviews/2,['fiction'],1
7227,Grandmaster of Demonic Cultivation,Mo Xiang Tong Xiu,https://www.goodreads.com/book/show/42190679-grandmaster-of-demonic-cultivation,Mock review 1 for Grandmaster of Demonic Cultivation,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/42190679-grandmaster-of-demonic-cultivation/reviews/1,"['fiction', 'favorites']",2
7227,Grandmaster of Demonic Cultivation,Mo Xiang Tong Xiu,https://www.goodreads.com/book/show/42190679-grandmaster-of-demonic-cultivation,Mock review 2 for Grandmaster of Demonic Cultivation,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/42190679-grandmaster-of-demonic-cultivation/reviews/2,['fiction'],1
7581,Playing Nice,JP Delaney,https://www.goodreads.com/book/show/49078674-playing-nice,Mock review 1 for Playing Nice,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/49078674-playing-nice/reviews/1,"['fiction', 'favorites']",2
7581,Playing Nice,JP Delaney,https://www.goodreads.com/book/show/49078674-playing-nice,Mock review 2 for Playing Nice,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/49078674-playing-nice/reviews/2,['fiction'],1
7721,Watch Us Rise,Renee Watson,https://www.goodreads.com/book/show/40025175-watch-us-rise,Mock review 1 for Watch Us Rise,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/40025175-watch-us-rise/reviews/1,"['fiction', 'favorites']",2
7721,Watch Us Rise,Renee Watson,https://www.goodreads.com/book/show/40025175-watch-us-rise,Mock review 2 for Watch Us Rise,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/40025175-watch-us-rise/reviews/2,['fiction'],1
7729,Some Kind of Happiness,Claire Legrand,https://www.goodreads.com/book/show/13260524-some-kind-of-happiness,Mock review 1 for Some Kind of Happiness,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/13260524-some-kind-of-happiness/reviews/1,"['fiction', 'favorites']",2
7729,Some Kind of Happiness,Claire Legrand,https://www.goodreads.com/book/show/13260524-some-kind-of-happiness,Mock review 2 for Some Kind of Happiness,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/13260524-some-kind-of-happiness/reviews/2,['fiction'],1
7749,Witchlings,Claribel A. Ortega,https://www.goodreads.com/book/show/57468730-witchlings,Mock review 1 for Witchlings,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/57468730-witchlings/reviews/1,"['fiction', 'favorites']",2
7749,Witchlings,Claribel A. Ortega,https://www.goodreads.com/book/show/57468730-witchlings,Mock review 2 for Witchlings,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/57468730-witchlings/reviews/2,['fiction'],1
7874,Trouble the Saints,Alaya Dawn Johnson,https://www.goodreads.com/book/show/52380207-trouble-the-saints,Mock review 1 for Trouble the Saints,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/52380207-trouble-the-saints/reviews/1,"['fiction', 'favorites']",2
7874,Trouble the Saints,Alaya Dawn Johnson,https://www.goodreads.com/book/show/52380207-trouble-the-saints,Mock review 2 for Trouble the Saints,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/52380207-trouble-the-saints/reviews/2,['fiction'],1
7925,Mother in the Dark,Kayla Maiuri,https://www.goodreads.com/book/show/59382048-mother-in-the-dark,Mock review 1 for Mother in the Dark,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/59382048-mother-in-the-dark/reviews/1,"['fiction', 'favorites']",2
7925,Mother in the Dark,Kayla Maiuri,https://www.goodreads.com/book/show/59382048-mother-in-the-dark,Mock review 2 for Mother in the Dark,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/59382048-mother-in-the-dark/reviews/2,['fiction'],1
8042,Fugitive Pieces,Anne Michaels,https://www.goodreads.com/book/show/230802680-fugitive-pieces-by-anne-michaels,Mock review 1 for Fugitive Pieces,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/230802680-fugitive-pieces-by-anne-michaels/reviews/1,"['fiction', 'favorites']",2
8042,Fugitive Pieces,Anne Michaels,https://www.goodreads.com/book/show/230802680-fugitive-pieces-by-anne-michaels,Mock review 2 for Fugitive Pieces,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/230802680-fugitive-pieces-by-anne-michaels/reviews/2,['fiction'],1
8051,The Last True Poets of the Sea,Julia Drake,https://www.goodreads.com/book/show/41783734-the-last-true-poets-of-the-sea,Mock review 1 for The Last True Poets of the Sea,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/41783734-the-last-true-poets-of-the-sea/reviews/1,"['fiction', 'favorites']",2
8051,The Last True Poets of the Sea,Julia Drake,https://www.goodreads.com/book/show/41783734-the-last-true-poets-of-the-sea,Mock review 2 for The Last True Poets of the Sea,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/41783734-the-last-true-poets-of-the-sea/reviews/2,['fiction'],1
8230,The Winter of Our Discontent,John Steinbeck,https://www.goodreads.com/book/show/4796.The_Winter_of_Our_Discontent,Mock review 1 for The Winter of Our Discontent,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/4796.The_Winter_of_Our_Discontent/reviews/1,"['fiction', 'favorites']",2
8230,The Winter of Our Discontent,John Steinbeck,https://www.goodreads.com/book/show/4796.The_Winter_of_Our_Discontent,Mock review 2 for The Winter of Our Discontent,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/4796.The_Winter_of_Our_Discontent/reviews/2,['fiction'],1
8316,The Yellow Birds,Kevin Powers,https://www.goodreads.com/book/show/13366259-the-yellow-birds,Mock review 1 for The Yellow Birds,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/13366259-the-yellow-birds/reviews/1,"['fiction', 'favorites']",2
8316,The Yellow Birds,Kevin Powers,https://www.goodreads.com/book/show/13366259-the-yellow-birds,Mock review 2 for The Yellow Birds,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/13366259-the-yellow-birds/reviews/2,['fiction'],1
8350,The Donut Trap,Julie Tieu,https://www.goodreads.com/book/show/56922672-the-donut-trap,Mock review 1 for The Donut Trap,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/56922672-the-donut-trap/reviews/1,"['fiction', 'favorites']",2
8350,The Donut Trap,Julie Tieu,https://www.goodreads.com/book/show/56922672-the-donut-trap,Mock review 2 for The Donut Trap,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/56922672-the-donut-trap/reviews/2,['fiction'],1
8396,The Portable Veblen,Elizabeth McKenzie,https://www.goodreads.com/book/show/25431238-the-portable-veblen,Mock review 1 for The Portable Veblen,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/25431238-the-portable-veblen/reviews/1,"['fiction', 'favorites']",2
8396,The Portable Veblen,Elizabeth McKenzie,https://www.goodreads.com/book/show/25431238-the-portable-veblen,Mock review 2 for The Portable Veblen,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/25431238-the-portable-veblen/reviews/2,['fiction'],1
8440,The Lost Books of The Odyssey,Zachary Mason,https://www.goodreads.com/book/show/2199365.The_Lost_Books_of_the_Odyssey,Mock review 1 for The Lost Books of The Odyssey,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/2199365.The_Lost_Books_of_the_Odyssey/reviews/1,"['fiction', 'favorites']",2
8440,The Lost Books of The Odyssey,Zachary Mason,https://www.goodreads.com/book/show/2199365.The_Lost_Books_of_the_Odyssey,Mock review 2 for The Lost Books of The Odyssey,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/2199365.The_Lost_Books_of_the_Odyssey/reviews/2,['fiction'],1
8491,The Gunners,Rebecca Kauffman,https://www.goodreads.com/book/show/36318757-the-gunners,Mock review 1 for The Gunners,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/36318757-the-gunners/reviews/1,"['fiction', 'favorites']",2
8491,The Gunners,Rebecca Kauffman,https://www.goodreads.com/book/show/36318757-the-gunners,Mock review 2 for The Gunners,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/36318757-the-gunners/reviews/2,['fiction'],1
8562,Darktown,Thomas Mullen,https://www.goodreads.com/book/show/200995326-darktown,Mock review 1 for Darktown,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/200995326-darktown/reviews/1,"['fiction', 'favorites']",2
8562,Darktown,Thomas Mullen,https://www.goodreads.com/book/show/200995326-darktown,Mock review 2 for Darktown,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/200995326-darktown/reviews/2,['fiction'],1
8587,Prayers for the Stolen,Jennifer Clement,https://www.goodreads.com/book/show/123625488-prayers-for-the-stolen-by-clement-jennifer-2014-paperback,Mock review 1 for Prayers for the Stolen,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/123625488-prayers-for-the-stolen-by-clement-jennifer-2014-paperback/reviews/1,"['fiction', 'favorites']",2
8587,Prayers for the Stolen,Jennifer Clement,https://www.goodreads.com/book/show/123625488-prayers-for-the-stolen-by-clement-jennifer-2014-paperback,Mock review 2 for Prayers for the Stolen,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/123625488-prayers-for-the-stolen-by-clement-jennifer-2014-paperback/reviews/2,['fiction'],1
8600,The Ruins,Scott Smith,https://www.goodreads.com/book/show/21726.The_Ruins,Mock review 1 for The Ruins,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/21726.The_Ruins/reviews/1,"['fiction', 'favorites']",2
